name,mmsi,imo_number,vessel_type,flag,latitude,longitude,status,speed,course,heading,callsign,destination,eta,length,width,draft
CUYLER JAMES,368381120,IMO368381120,Other,Unknown,32.726481666666665,-117.20628333333335,active,0.0,0.0,0,CALL381120,Unknown,2026-02-19T18:06:49.778892+00:00,100.0,20.0,8.0
SOUTHERN SPEED,338302255,IMO338302255,Other,Unknown,33.72170333333334,-118.28057333333332,active,0.0,0.0,0,CALL302255,Unknown,2026-02-19T18:06:49.778904+00:00,100.0,20.0,8.0
WILM. FIREBOAT 7,367518270,IMO367518270,Other,Unknown,39.735906666666665,-75.54056999999999,active,0.0,0.0,0,CALL518270,Unknown,2026-02-19T18:06:49.778916+00:00,100.0,20.0,8.0
Vessel-525200148,525200148,IMO525200148,Other,Unknown,1.2288816666666666,103.78312666666667,active,0.0,0.0,0,CALL200148,Unknown,2026-02-19T18:06:49.778929+00:00,100.0,20.0,8.0
Vessel-993672377,993672377,IMO993672377,Other,Unknown,39.70297,-75.51478666666667,active,0.0,0.0,0,CALL672377,Unknown,2026-02-19T18:06:49.778941+00:00,100.0,20.0,8.0
XIN MING ZHU XIII,477997251,IMO477997251,Other,Unknown,22.32802,114.14574833333333,active,0.0,0.0,0,CALL997251,Unknown,2026-02-19T18:06:49.778953+00:00,100.0,20.0,8.0
BOLT,368091020,IMO368091020,Other,Unknown,33.73117833333333,-118.16501,active,0.0,0.0,0,CALL091020,Unknown,2026-02-19T18:06:49.778964+00:00,100.0,20.0,8.0
DUTA ABRAR,533133251,IMO533133251,Other,Unknown,1.17615,103.9296,active,0.0,0.0,0,CALL133251,Unknown,2026-02-19T18:06:49.778976+00:00,100.0,20.0,8.0
SEA KITE,312763000,IMO312763000,Other,Unknown,1.2624549999999999,103.82051166666666,active,0.0,0.0,0,CALL763000,Unknown,2026-02-19T18:06:49.778987+00:00,100.0,20.0,8.0
JING YU ZUO,413182000,IMO413182000,Other,Unknown,1.2284383333333333,103.79256833333334,active,0.0,0.0,0,CALL182000,Unknown,2026-02-19T18:06:49.779000+00:00,100.0,20.0,8.0
BTS ELIZABETH,566212000,IMO566212000,Other,Unknown,1.2919166666666666,103.74416666666666,active,0.0,0.0,0,CALL212000,Unknown,2026-02-19T18:06:49.779012+00:00,100.0,20.0,8.0
SCILLA,338395119,IMO338395119,Other,Unknown,33.46153666666667,-117.70256666666667,active,0.0,0.0,0,CALL395119,Unknown,2026-02-19T18:06:49.779024+00:00,100.0,20.0,8.0
Vessel-413906922,413906922,IMO413906922,Other,Unknown,22.346628333333335,114.11276,active,0.0,0.0,0,CALL906922,Unknown,2026-02-19T18:06:49.779035+00:00,100.0,20.0,8.0
ORIENTAL ACACIA,319014800,IMO319014800,Other,Unknown,51.195029999999996,1.7811533333333334,active,0.0,0.0,0,CALL014800,Unknown,2026-02-19T18:06:49.779047+00:00,100.0,20.0,8.0
YUEDOUCHENGHUO2638,413872188,IMO413872188,Other,Unknown,22.303843333333337,114.14977333333333,active,0.0,0.0,0,CALL872188,Unknown,2026-02-19T18:06:49.779059+00:00,100.0,20.0,8.0
JIANTAI19,413903622,IMO413903622,Other,Unknown,22.306895,114.11991666666667,active,0.0,0.0,0,CALL903622,Unknown,2026-02-19T18:06:49.779071+00:00,100.0,20.0,8.0
FWN PROVIDER,244060802,IMO244060802,Other,Unknown,1.1876166666666668,103.7818,active,0.0,0.0,0,CALL060802,Unknown,2026-02-19T18:06:49.779084+00:00,100.0,20.0,8.0
WAN HANG HENG YUAN,352006269,IMO352006269,Other,Unknown,1.270885,103.78541166666668,active,0.0,0.0,0,CALL006269,Unknown,2026-02-19T18:06:49.779095+00:00,100.0,20.0,8.0
CELESTE ACE,352004036,IMO352004036,Other,Unknown,1.26878,103.85187166666667,active,0.0,0.0,0,CALL004036,Unknown,2026-02-19T18:06:49.779108+00:00,100.0,20.0,8.0
C-TRACTOR 10,366982180,IMO366982180,Other,Unknown,32.66514,-117.12393666666667,active,0.0,0.0,0,CALL982180,Unknown,2026-02-19T18:06:49.779121+00:00,100.0,20.0,8.0
TISSA,630001236,IMO630001236,Other,Unknown,22.25433333333333,114.10658333333335,active,0.0,0.0,0,CALL001236,Unknown,2026-02-19T18:06:49.779133+00:00,100.0,20.0,8.0
MAKEITSO,378113544,IMO378113544,Other,Unknown,38.83747,-76.53222166666666,active,0.0,0.0,0,CALL113544,Unknown,2026-02-19T18:06:49.779144+00:00,100.0,20.0,8.0
Vessel-563021660,563021660,IMO563021660,Other,Unknown,1.2712866666666665,103.854315,active,0.0,0.0,0,CALL021660,Unknown,2026-02-19T18:06:49.779156+00:00,100.0,20.0,8.0
Vessel-338517683,338517683,IMO338517683,Other,Unknown,32.717965,-117.23039333333332,active,0.0,0.0,0,CALL517683,Unknown,2026-02-19T18:06:49.779168+00:00,100.0,20.0,8.0
OHANA,367780040,IMO367780040,Other,Unknown,33.692455,-118.29621166666668,active,0.0,0.0,0,CALL780040,Unknown,2026-02-19T18:06:49.779181+00:00,100.0,20.0,8.0
Vessel-338362956,338362956,IMO338362956,Other,Unknown,33.474650000000004,-117.73403666666667,active,0.0,0.0,0,CALL362956,Unknown,2026-02-19T18:06:49.779194+00:00,100.0,20.0,8.0
MARIA,304060000,IMO304060000,Other,Unknown,36.857283333333335,-76.32703666666666,active,0.0,0.0,0,CALL060000,Unknown,2026-02-19T18:06:49.779208+00:00,100.0,20.0,8.0
NJORD WIND,232023506,IMO232023506,Other,Unknown,51.22528833333333,2.938595,active,0.0,0.0,0,CALL023506,Unknown,2026-02-19T18:06:49.779221+00:00,100.0,20.0,8.0
FLORENCE T,367728310,IMO367728310,Other,Unknown,36.981138333333334,-76.30256666666668,active,0.0,0.0,0,CALL728310,Unknown,2026-02-19T18:06:49.779234+00:00,100.0,20.0,8.0
SHUN FU XING,374895000,IMO374895000,Other,Unknown,1.1394516666666665,103.74075500000001,active,0.0,0.0,0,CALL895000,Unknown,2026-02-19T18:06:49.779249+00:00,100.0,20.0,8.0
SL-T1,563024850,IMO563024850,Other,Unknown,1.2226833333333333,103.64341166666667,active,0.0,0.0,0,CALL024850,Unknown,2026-02-19T18:06:49.779261+00:00,100.0,20.0,8.0
Vessel-235010319,235010319,IMO235010319,Other,Unknown,51.32987166666667,1.4172966666666666,active,0.0,0.0,0,CALL010319,Unknown,2026-02-19T18:06:49.779273+00:00,100.0,20.0,8.0
CG KENNEBEC,366999642,IMO366999642,Other,Unknown,36.883966666666666,-76.35177666666667,active,0.0,0.0,0,CALL999642,Unknown,2026-02-19T18:06:49.779286+00:00,100.0,20.0,8.0
SATORI,338216593,IMO338216593,Other,Unknown,32.726115,-117.19280833333333,active,0.0,0.0,0,CALL216593,Unknown,2026-02-19T18:06:49.779298+00:00,100.0,20.0,8.0
MING FENG 6,312187000,IMO312187000,Other,Unknown,1.2401533333333332,103.94767333333333,active,0.0,0.0,0,CALL187000,Unknown,2026-02-19T18:06:49.779311+00:00,100.0,20.0,8.0
TENEO,525300321,IMO525300321,Other,Unknown,1.2663616666666668,103.88444,active,0.0,0.0,0,CALL300321,Unknown,2026-02-19T18:06:49.779324+00:00,100.0,20.0,8.0
Vessel-368077390,368077390,IMO368077390,Other,Unknown,33.65153333333333,-118.116185,active,0.0,0.0,0,CALL077390,Unknown,2026-02-19T18:06:49.779337+00:00,100.0,20.0,8.0
ANNAPOLIS,368126820,IMO368126820,Other,Unknown,39.87903166666667,-75.16020499999999,active,0.0,0.0,0,CALL126820,Unknown,2026-02-19T18:06:49.779349+00:00,100.0,20.0,8.0
GOLDEN DRAGON 328,477995207,IMO477995207,Other,Unknown,22.370888333333333,114.10501,active,0.0,0.0,0,CALL995207,Unknown,2026-02-19T18:06:49.779362+00:00,100.0,20.0,8.0
INTUITION,368417310,IMO368417310,Other,Unknown,33.84621666666666,-118.4067,active,0.0,0.0,0,CALL417310,Unknown,2026-02-19T18:06:49.779376+00:00,100.0,20.0,8.0
PAIR A DOCS,338328735,IMO338328735,Other,Unknown,33.749825,-118.11321666666666,active,0.0,0.0,0,CALL328735,Unknown,2026-02-19T18:06:49.779388+00:00,100.0,20.0,8.0
SG LOYALITY,563084270,IMO563084270,Other,Unknown,1.2612716666666666,103.81579666666667,active,0.0,0.0,0,CALL084270,Unknown,2026-02-19T18:06:49.779400+00:00,100.0,20.0,8.0
MPA 2,563070820,IMO563070820,Other,Unknown,1.28586,103.89414000000001,active,0.0,0.0,0,CALL070820,Unknown,2026-02-19T18:06:49.779413+00:00,100.0,20.0,8.0
CG47312,369493180,IMO369493180,Other,Unknown,39.377875,-74.42391500000001,active,0.0,0.0,0,CALL493180,Unknown,2026-02-19T18:06:49.779426+00:00,100.0,20.0,8.0
"ALEXANDER,DUFF",367314530,IMO367314530,Other,Unknown,37.65909166666667,-76.44067333333334,active,0.0,0.0,0,CALL314530,Unknown,2026-02-19T18:06:49.779470+00:00,100.0,20.0,8.0
SECOND WIND,338304692,IMO338304692,Other,Unknown,33.84806666666667,-118.39812833333333,active,0.0,0.0,0,CALL304692,Unknown,2026-02-19T18:06:49.779492+00:00,100.0,20.0,8.0
HAFNIA PETREL,564863000,IMO564863000,Other,Unknown,1.2361283333333333,103.77001666666666,active,0.0,0.0,0,CALL863000,Unknown,2026-02-19T18:06:49.779505+00:00,100.0,20.0,8.0
LEE BO,477996981,IMO477996981,Other,Unknown,22.366041666666668,114.10888666666666,active,0.0,0.0,0,CALL996981,Unknown,2026-02-19T18:06:49.779517+00:00,100.0,20.0,8.0
MENAGERIE,338469362,IMO338469362,Other,Unknown,38.96863166666667,-76.47888333333334,active,0.0,0.0,0,CALL469362,Unknown,2026-02-19T18:06:49.779529+00:00,100.0,20.0,8.0
Vessel-992441158,992441158,IMO992441158,Other,Unknown,51.6657,2.992696666666667,active,0.0,0.0,0,CALL441158,Unknown,2026-02-19T18:06:49.779544+00:00,100.0,20.0,8.0
TRIGGERFISH5,367661090,IMO367661090,Other,Unknown,33.840556666666664,-118.39779,active,0.0,0.0,0,CALL661090,Unknown,2026-02-19T18:06:49.779557+00:00,100.0,20.0,8.0
NALUHU,371883000,IMO371883000,Other,Unknown,51.42167333333334,2.6363566666666665,active,0.0,0.0,0,CALL883000,Unknown,2026-02-19T18:06:49.779569+00:00,100.0,20.0,8.0
DANDEANA,366829140,IMO366829140,Other,Unknown,33.98291666666667,-118.45598,active,0.0,0.0,0,CALL829140,Unknown,2026-02-19T18:06:49.779581+00:00,100.0,20.0,8.0
GALADRIEL,367642960,IMO367642960,Other,Unknown,33.460721666666664,-117.70260833333333,active,0.0,0.0,0,CALL642960,Unknown,2026-02-19T18:06:49.779594+00:00,100.0,20.0,8.0
MARINE JEWEL,565823000,IMO565823000,Other,Unknown,1.2372349999999999,103.6867,active,0.0,0.0,0,CALL823000,Unknown,2026-02-19T18:06:49.779606+00:00,100.0,20.0,8.0
MEGAN S,367657260,IMO367657260,Other,Unknown,33.733175,-118.263555,active,0.0,0.0,0,CALL657260,Unknown,2026-02-19T18:06:49.779618+00:00,100.0,20.0,8.0
Vessel-338400066,338400066,IMO338400066,Other,Unknown,33.7543,-118.11145833333333,active,0.0,0.0,0,CALL400066,Unknown,2026-02-19T18:06:49.779629+00:00,100.0,20.0,8.0
ZMAGA,566540000,IMO566540000,Other,Unknown,1.2092366666666665,103.84545666666666,active,0.0,0.0,0,CALL540000,Unknown,2026-02-19T18:06:49.779641+00:00,100.0,20.0,8.0
Vessel-368353970,368353970,IMO368353970,Other,Unknown,32.71913833333333,-117.22422333333334,active,0.0,0.0,0,CALL353970,Unknown,2026-02-19T18:06:49.779654+00:00,100.0,20.0,8.0
YAESU,563194300,IMO563194300,Other,Unknown,36.962786666666666,-76.42407166666666,active,0.0,0.0,0,CALL194300,Unknown,2026-02-19T18:06:49.779667+00:00,100.0,20.0,8.0
GRAZIA COSULICH,564886000,IMO564886000,Other,Unknown,1.2189249999999998,103.73136500000001,active,0.0,0.0,0,CALL886000,Unknown,2026-02-19T18:06:49.779679+00:00,100.0,20.0,8.0
Vessel-338208224,338208224,IMO338208224,Other,Unknown,33.97722,-118.453455,active,0.0,0.0,0,CALL208224,Unknown,2026-02-19T18:06:49.779692+00:00,100.0,20.0,8.0
SAM,338158874,IMO338158874,Other,Unknown,33.978699999999996,-118.44411166666667,active,0.0,0.0,0,CALL158874,Unknown,2026-02-19T18:06:49.779704+00:00,100.0,20.0,8.0
Vessel-993672978,993672978,IMO993672978,Other,Unknown,36.935655,-75.95737666666668,active,0.0,0.0,0,CALL672978,Unknown,2026-02-19T18:06:49.779716+00:00,100.0,20.0,8.0
PEARL KATE,601046040,IMO601046040,Other,Unknown,1.2961799999999999,103.95698833333333,active,0.0,0.0,0,CALL046040,Unknown,2026-02-19T18:06:49.779728+00:00,100.0,20.0,8.0
OOCL AMERICA,477719000,IMO477719000,Other,Unknown,22.328566666666667,114.12823333333334,active,0.0,0.0,0,CALL719000,Unknown,2026-02-19T18:06:49.779740+00:00,100.0,20.0,8.0
Vessel-338367507,338367507,IMO338367507,Other,Unknown,37.021245,-76.34355666666667,active,0.0,0.0,0,CALL367507,Unknown,2026-02-19T18:06:49.779753+00:00,100.0,20.0,8.0
DESTINY,367472050,IMO367472050,Other,Unknown,33.46111666666666,-117.70231666666668,active,0.0,0.0,0,CALL472050,Unknown,2026-02-19T18:06:49.779765+00:00,100.0,20.0,8.0
KONKAR VENTURE,538006281,IMO538006281,Other,Unknown,-34.51527,18.067376666666668,active,0.0,0.0,0,CALL006281,Unknown,2026-02-19T18:06:49.779777+00:00,100.0,20.0,8.0
Vessel-477997154,477997154,IMO477997154,Other,Unknown,22.29402333333333,114.12305333333333,active,0.0,0.0,0,CALL997154,Unknown,2026-02-19T18:06:49.779791+00:00,100.0,20.0,8.0
BOA BRAGE,259087000,IMO259087000,Other,Unknown,51.52410333333333,2.12329,active,0.0,0.0,0,CALL087000,Unknown,2026-02-19T18:06:49.779803+00:00,100.0,20.0,8.0
LS MORALITY,477997034,IMO477997034,Other,Unknown,22.368155,114.10391666666666,active,0.0,0.0,0,CALL997034,Unknown,2026-02-19T18:06:49.779814+00:00,100.0,20.0,8.0
Vessel-338160457,338160457,IMO338160457,Other,Unknown,33.97557666666667,-118.45157999999999,active,0.0,0.0,0,CALL160457,Unknown,2026-02-19T18:06:49.779826+00:00,100.0,20.0,8.0
Vessel-232058691,232058691,IMO232058691,Other,Unknown,1.2430483333333333,103.84103,active,0.0,0.0,0,CALL058691,Unknown,2026-02-19T18:06:49.779838+00:00,100.0,20.0,8.0
SYNERGY,563029230,IMO563029230,Other,Unknown,1.2969766666666667,103.948775,active,0.0,0.0,0,CALL029230,Unknown,2026-02-19T18:06:49.779849+00:00,100.0,20.0,8.0
MARCI MORAN,367432880,IMO367432880,Other,Unknown,36.950894999999996,-76.32901833333334,active,0.0,0.0,0,CALL432880,Unknown,2026-02-19T18:06:49.779861+00:00,100.0,20.0,8.0
Vessel-338493747,338493747,IMO338493747,Other,Unknown,32.72591333333333,-117.19140833333333,active,0.0,0.0,0,CALL493747,Unknown,2026-02-19T18:06:49.779873+00:00,100.0,20.0,8.0
MORNING STAR,477995432,IMO477995432,Other,Unknown,22.293335000000003,114.1686,active,0.0,0.0,0,CALL995432,Unknown,2026-02-19T18:06:49.779885+00:00,100.0,20.0,8.0
MARINE AZURE,563253500,IMO563253500,Other,Unknown,1.2996283333333334,103.98699166666667,active,0.0,0.0,0,CALL253500,Unknown,2026-02-19T18:06:49.779896+00:00,100.0,20.0,8.0
KAIMANA,338378734,IMO338378734,Other,Unknown,33.96249666666667,-118.46880666666667,active,0.0,0.0,0,CALL378734,Unknown,2026-02-19T18:06:49.779910+00:00,100.0,20.0,8.0
UNIVERSAL MK2011,477056200,IMO477056200,Other,Unknown,22.288833333333333,114.15133333333333,active,0.0,0.0,0,CALL056200,Unknown,2026-02-19T18:06:49.779924+00:00,100.0,20.0,8.0
EMMA OLDENDORFF,255806378,IMO255806378,Other,Unknown,37.222273333333334,-76.09279666666666,active,0.0,0.0,0,CALL806378,Unknown,2026-02-19T18:06:49.779936+00:00,100.0,20.0,8.0
CLAYTON W MORAN,367769180,IMO367769180,Other,Unknown,36.91258666666667,-76.33117,active,0.0,0.0,0,CALL769180,Unknown,2026-02-19T18:06:49.779948+00:00,100.0,20.0,8.0
TORM HELGA,219772000,IMO219772000,Other,Unknown,1.255015,103.91391166666668,active,0.0,0.0,0,CALL772000,Unknown,2026-02-19T18:06:49.779961+00:00,100.0,20.0,8.0
SOUTHERN COAST,367642570,IMO367642570,Other,Unknown,33.7369,-118.27033833333333,active,0.0,0.0,0,CALL642570,Unknown,2026-02-19T18:06:49.779973+00:00,100.0,20.0,8.0
ZHU WAN 3380,412475768,IMO412475768,Other,Unknown,22.324205,114.15160833333333,active,0.0,0.0,0,CALL475768,Unknown,2026-02-19T18:06:49.779985+00:00,100.0,20.0,8.0
ARDENT,566417000,IMO566417000,Other,Unknown,1.2270033333333332,103.87447,active,0.0,0.0,0,CALL417000,Unknown,2026-02-19T18:06:49.779997+00:00,100.0,20.0,8.0
BTS CAMILLA,563140000,IMO563140000,Other,Unknown,1.237415,103.80699666666666,active,0.0,0.0,0,CALL140000,Unknown,2026-02-19T18:06:49.780010+00:00,100.0,20.0,8.0
GYPSY 3,205457870,IMO205457870,Other,Unknown,51.22498333333333,2.9400033333333337,active,0.0,0.0,0,CALL457870,Unknown,2026-02-19T18:06:49.780023+00:00,100.0,20.0,8.0
BTS FABULOUS,564149000,IMO564149000,Other,Unknown,1.23905,103.74364999999999,active,0.0,0.0,0,CALL149000,Unknown,2026-02-19T18:06:49.780037+00:00,100.0,20.0,8.0
BALSA 88,373279000,IMO373279000,Other,Unknown,36.942903333333334,-76.36447666666666,active,0.0,0.0,0,CALL279000,Unknown,2026-02-19T18:06:49.780049+00:00,100.0,20.0,8.0
YUEGUANGZHOUHUO8266,413848868,IMO413848868,Other,Unknown,22.302808333333335,114.12361333333334,active,0.0,0.0,0,CALL848868,Unknown,2026-02-19T18:06:49.780063+00:00,100.0,20.0,8.0
SEEKER TIDE,232063029,IMO232063029,Other,Unknown,1.2160083333333334,103.72630333333333,active,0.0,0.0,0,CALL063029,Unknown,2026-02-19T18:06:49.780076+00:00,100.0,20.0,8.0
WANDERLUST,244405000,IMO244405000,Other,Unknown,-33.90960333333333,18.419103333333332,active,0.0,0.0,0,CALL405000,Unknown,2026-02-19T18:06:49.780116+00:00,100.0,20.0,8.0
SAGUARO,368386280,IMO368386280,Other,Unknown,33.974911666666664,-118.44956166666665,active,0.0,0.0,0,CALL386280,Unknown,2026-02-19T18:06:49.780132+00:00,100.0,20.0,8.0
BUENA AMISTAD,357138000,IMO357138000,Other,Unknown,1.1895200000000001,103.75189166666668,active,0.0,0.0,0,CALL138000,Unknown,2026-02-19T18:06:49.780146+00:00,100.0,20.0,8.0
S/V STARDUST,368454490,IMO368454490,Other,Unknown,-33.908561666666664,18.417561666666664,active,0.0,0.0,0,CALL454490,Unknown,2026-02-19T18:06:49.780159+00:00,100.0,20.0,8.0
PLOUTOS,309891000,IMO309891000,Other,Unknown,1.2777833333333333,103.95813333333334,active,0.0,0.0,0,CALL891000,Unknown,2026-02-19T18:06:49.780171+00:00,100.0,20.0,8.0
SHAMAN,338216726,IMO338216726,Other,Unknown,36.60355666666667,-121.89077333333333,active,0.0,0.0,0,CALL216726,Unknown,2026-02-19T18:06:49.780183+00:00,100.0,20.0,8.0
CSM VIPER,563085870,IMO563085870,Other,Unknown,1.2843116666666667,103.958165,active,0.0,0.0,0,CALL085870,Unknown,2026-02-19T18:06:49.780198+00:00,100.0,20.0,8.0
ESVAGT SCHELDE,219026491,IMO219026491,Other,Unknown,51.76285166666666,2.8087733333333333,active,0.0,0.0,0,CALL026491,Unknown,2026-02-19T18:06:49.780213+00:00,100.0,20.0,8.0
LS MERCURY,352004357,IMO352004357,Other,Unknown,1.2371100000000002,103.73625333333332,active,0.0,0.0,0,CALL004357,Unknown,2026-02-19T18:06:49.780226+00:00,100.0,20.0,8.0
LUCY FRANCO,367758240,IMO367758240,Other,Unknown,33.52895,-118.27376666666667,active,0.0,0.0,0,CALL758240,Unknown,2026-02-19T18:06:49.780239+00:00,100.0,20.0,8.0
PUFFIN THREE,564334000,IMO564334000,Other,Unknown,1.2710083333333333,103.776345,active,0.0,0.0,0,CALL334000,Unknown,2026-02-19T18:06:49.780252+00:00,100.0,20.0,8.0
RESILIENT NN23,566133000,IMO566133000,Other,Unknown,1.2303716666666666,103.68468,active,0.0,0.0,0,CALL133000,Unknown,2026-02-19T18:06:49.780265+00:00,100.0,20.0,8.0
Vessel-413903519,413903519,IMO413903519,Other,Unknown,22.306333333333335,114.136865,active,0.0,0.0,0,CALL903519,Unknown,2026-02-19T18:06:49.780278+00:00,100.0,20.0,8.0
FANDANGO,368040680,IMO368040680,Other,Unknown,33.975345,-118.45531166666666,active,0.0,0.0,0,CALL040680,Unknown,2026-02-19T18:06:49.780293+00:00,100.0,20.0,8.0
Vessel-312693000,312693000,IMO312693000,Other,Unknown,1.2704783333333334,103.8553,active,0.0,0.0,0,CALL693000,Unknown,2026-02-19T18:06:49.780307+00:00,100.0,20.0,8.0
WORTHY,369970718,IMO369970718,Other,Unknown,32.701011666666666,-117.16082333333334,active,0.0,0.0,0,CALL970718,Unknown,2026-02-19T18:06:49.780319+00:00,100.0,20.0,8.0
Vessel-668116401,668116401,IMO668116401,Other,Unknown,1.2440816666666668,103.96690833333334,active,0.0,0.0,0,CALL116401,Unknown,2026-02-19T18:06:49.780334+00:00,100.0,20.0,8.0
SIERRA LARA,311000682,IMO311000682,Other,Unknown,51.419160000000005,2.579835,active,0.0,0.0,0,CALL000682,Unknown,2026-02-19T18:06:49.780348+00:00,100.0,20.0,8.0
ODYSSEE,205240870,IMO205240870,Other,Unknown,51.224275,2.940301666666667,active,0.0,0.0,0,CALL240870,Unknown,2026-02-19T18:06:49.780361+00:00,100.0,20.0,8.0
Vessel-992051007,992051007,IMO992051007,Other,Unknown,51.54665,2.885,active,0.0,0.0,0,CALL051007,Unknown,2026-02-19T18:06:49.780373+00:00,100.0,20.0,8.0
SPAR GEMINI,257801000,IMO257801000,Other,Unknown,-34.48509166666667,18.199661666666668,active,0.0,0.0,0,CALL801000,Unknown,2026-02-19T18:06:49.780386+00:00,100.0,20.0,8.0
R/V CURRENT SEA,338200114,IMO338200114,Other,Unknown,36.803014999999995,-121.78501666666666,active,0.0,0.0,0,CALL200114,Unknown,2026-02-19T18:06:49.780398+00:00,100.0,20.0,8.0
HENG SHENG,563086060,IMO563086060,Other,Unknown,1.23568,103.91256666666666,active,0.0,0.0,0,CALL086060,Unknown,2026-02-19T18:06:49.780412+00:00,100.0,20.0,8.0
MAMASTE,338384947,IMO338384947,Other,Unknown,33.973075,-118.45219166666668,active,0.0,0.0,0,CALL384947,Unknown,2026-02-19T18:06:49.780424+00:00,100.0,20.0,8.0
LADY L,319732000,IMO319732000,Other,Unknown,32.704515,-117.16195166666667,active,0.0,0.0,0,CALL732000,Unknown,2026-02-19T18:06:49.780436+00:00,100.0,20.0,8.0
Vessel-993672982,993672982,IMO993672982,Other,Unknown,36.81660333333333,-75.76000833333333,active,0.0,0.0,0,CALL672982,Unknown,2026-02-19T18:06:49.780448+00:00,100.0,20.0,8.0
Vessel-5631128,5631128,IMO5631128,Other,Unknown,1.2341483333333334,103.72182666666666,active,0.0,0.0,0,CALL631128,Unknown,2026-02-19T18:06:49.780465+00:00,100.0,20.0,8.0
OHIO RIVER,366899290,IMO366899290,Other,Unknown,36.95378166666667,-76.35149833333334,active,0.0,0.0,0,CALL899290,Unknown,2026-02-19T18:06:49.780486+00:00,100.0,20.0,8.0
NELE,205452000,IMO205452000,Other,Unknown,51.224691666666665,2.9329216666666666,active,0.0,0.0,0,CALL452000,Unknown,2026-02-19T18:06:49.780502+00:00,100.0,20.0,8.0
INQUEST,368129470,IMO368129470,Other,Unknown,39.27945333333333,-76.581985,active,0.0,0.0,0,CALL129470,Unknown,2026-02-19T18:06:49.780515+00:00,100.0,20.0,8.0
SLOW DANCE,367701470,IMO367701470,Other,Unknown,38.97228,-76.4846,active,0.0,0.0,0,CALL701470,Unknown,2026-02-19T18:06:49.780527+00:00,100.0,20.0,8.0
vecron,338084479,IMO338084479,Other,Unknown,32.71922166666666,-117.22781499999999,moving,0.0,0.0,0,CALL084479,Unknown,2026-02-19T18:06:49.780539+00:00,100.0,20.0,8.0
CITY LIGHTS,338224785,IMO338224785,Other,Unknown,33.972166666666666,-118.45333666666667,active,0.0,0.0,0,CALL224785,Unknown,2026-02-19T18:06:49.780552+00:00,100.0,20.0,8.0
SEA LONGEVITY,563028460,IMO563028460,Other,Unknown,1.2817766666666666,103.98317166666668,active,0.0,0.0,0,CALL028460,Unknown,2026-02-19T18:06:49.780566+00:00,100.0,20.0,8.0
EVER AEON,563233700,IMO563233700,Other,Unknown,1.25928,103.78826833333332,active,0.0,0.0,0,CALL233700,Unknown,2026-02-19T18:06:49.780579+00:00,100.0,20.0,8.0
ZHONG QUAN 10,412362860,IMO412362860,Other,Unknown,1.0985916666666666,103.90974833333333,active,0.0,0.0,0,CALL362860,Unknown,2026-02-19T18:06:49.780590+00:00,100.0,20.0,8.0
OPL GIANT,312799000,IMO312799000,Other,Unknown,1.2625216666666668,103.82007166666668,active,0.0,0.0,0,CALL799000,Unknown,2026-02-19T18:06:49.780606+00:00,100.0,20.0,8.0
DOC HOLIDAYS,338430405,IMO338430405,Other,Unknown,33.45935333333333,-117.70148666666667,active,0.0,0.0,0,CALL430405,Unknown,2026-02-19T18:06:49.780620+00:00,100.0,20.0,8.0
KALA KAI,338443367,IMO338443367,Other,Unknown,32.71019833333334,-117.23228666666667,active,0.0,0.0,0,CALL443367,Unknown,2026-02-19T18:06:49.780633+00:00,100.0,20.0,8.0
Vessel-413901061,413901061,IMO413901061,Other,Unknown,22.30980333333333,114.11955333333334,active,0.0,0.0,0,CALL901061,Unknown,2026-02-19T18:06:49.780646+00:00,100.0,20.0,8.0
LUCKY STAR,574951000,IMO574951000,Other,Unknown,1.2993166666666667,103.71634999999999,active,0.0,0.0,0,CALL951000,Unknown,2026-02-19T18:06:49.780659+00:00,100.0,20.0,8.0
4-PACK,367120470,IMO367120470,Other,Unknown,33.72243666666667,-118.28132166666666,active,0.0,0.0,0,CALL120470,Unknown,2026-02-19T18:06:49.780673+00:00,100.0,20.0,8.0
E W ELLEFSEN,367323150,IMO367323150,Other,Unknown,39.82340833333333,-75.35984833333333,active,0.0,0.0,0,CALL323150,Unknown,2026-02-19T18:06:49.780686+00:00,100.0,20.0,8.0
ONWASHENZHEN,9000112,IMO9000112,Other,Unknown,22.36705,114.10506000000001,active,0.0,0.0,0,CALL000112,Unknown,2026-02-19T18:06:49.780699+00:00,100.0,20.0,8.0
SCALD,244070111,IMO244070111,Other,Unknown,51.14418166666667,2.739675,active,0.0,0.0,0,CALL070111,Unknown,2026-02-19T18:06:49.780711+00:00,100.0,20.0,8.0
STARSHIP EXPRESS,366768030,IMO366768030,Other,Unknown,33.763034999999995,-118.19931333333334,active,0.0,0.0,0,CALL768030,Unknown,2026-02-19T18:06:49.780724+00:00,100.0,20.0,8.0
IC PHOENIX,352082000,IMO352082000,Other,Unknown,37.180393333333335,-76.12980999999999,active,0.0,0.0,0,CALL082000,Unknown,2026-02-19T18:06:49.780740+00:00,100.0,20.0,8.0
MADELINE B HAMILTON,368171260,IMO368171260,Other,Unknown,33.73043,-118.26268499999999,active,0.0,0.0,0,CALL171260,Unknown,2026-02-19T18:06:49.780753+00:00,100.0,20.0,8.0
KOBE HARMONY,563283600,IMO563283600,Other,Unknown,1.279515,103.92458,active,0.0,0.0,0,CALL283600,Unknown,2026-02-19T18:06:49.780765+00:00,100.0,20.0,8.0
